sales_id,order_id,date_id,customer_id,product_id,location_id,ship_mode,sales,quantity,discount,profit
7468,CA-2017-148985,20171111,TB-21190,FUR-FU-10001424,LOC00063,Second Class,34.92,4,0.0,11.8728
7469,CA-2014-138100,20140915,AA-10315,OFF-PA-10000349,LOC00165,Standard Class,14.94,3,0.0,7.0218
7470,CA-2014-138100,20140915,AA-10315,FUR-FU-10002456,LOC00165,Standard Class,14.56,2,0.0,6.2608
7471,CA-2015-100734,20150915,AC-10615,OFF-BI-10002609,LOC00106,Standard Class,3.576,4,0.7,-2.8608
7472,CA-2015-100734,20150915,AC-10615,OFF-ST-10001522,LOC00106,Standard Class,147.184,2,0.2,-29.4368
7473,CA-2016-139997,20160701,EM-14140,TEC-CO-10000971,LOC00519,First Class,1499.95,5,0.0,449.985
7474,CA-2016-109652,20160410,QJ-19255,OFF-AR-10000034,LOC00156,Standard Class,13.568,4,0.2,3.2224
7475,CA-2014-167199,20140106,ME-17320,FUR-CH-10004063,LOC00001,Standard Class,2573.82,9,0.0,746.4078
7476,CA-2014-167199,20140106,ME-17320,OFF-BI-10004632,LOC00001,Standard Class,609.98,2,0.0,274.491
7477,CA-2014-167199,20140106,ME-17320,OFF-AR-10001662,LOC00001,Standard Class,5.48,2,0.0,1.4796
7478,CA-2014-167199,20140106,ME-17320,TEC-PH-10004977,LOC00001,Standard Class,391.98,2,0.0,113.6742
7479,CA-2014-167199,20140106,ME-17320,TEC-PH-10004539,LOC00001,Standard Class,755.96,4,0.0,204.1092
7480,CA-2014-167199,20140106,ME-17320,OFF-FA-10001883,LOC00001,Standard Class,31.12,4,0.0,0.3112
7481,CA-2014-167199,20140106,ME-17320,OFF-PA-10000955,LOC00001,Standard Class,6.54,1,0.0,3.0084
7482,CA-2016-124583,20160901,LB-16795,OFF-EN-10002500,LOC00126,Second Class,12.78,1,0.0,5.751
7483,CA-2014-113964,20140923,JP-16135,OFF-BI-10004654,LOC00165,Standard Class,18.464,4,0.2,6.924
7484,CA-2014-129938,20141215,EB-13705,FUR-CH-10003774,LOC00012,Second Class,445.802,7,0.3,-108.2662
7485,CA-2017-135111,20171228,CS-12400,OFF-AR-10004707,LOC00491,Standard Class,2.48,1,0.0,0.868
7486,CA-2017-135111,20171228,CS-12400,OFF-BI-10004040,LOC00491,Standard Class,25.9,5,0.0,12.691
7487,US-2015-134558,20151219,PM-19135,OFF-PA-10001184,LOC00356,Second Class,29.9,5,0.0,14.651
7488,US-2015-134558,20151219,PM-19135,TEC-AC-10004145,LOC00356,Second Class,2249.91,9,0.0,517.4793
7489,US-2015-134558,20151219,PM-19135,FUR-TA-10003473,LOC00356,Second Class,1053.164,4,0.3,-105.3164
7490,CA-2017-157196,20171105,AA-10645,OFF-PA-10003172,LOC00189,Standard Class,12.96,2,0.0,6.2208
7491,CA-2015-108672,20150910,FA-14230,FUR-FU-10003799,LOC00004,Standard Class,106.68,6,0.0,33.0708
7492,US-2017-118598,20171116,CM-12190,TEC-PH-10002583,LOC00551,Same Day,119.94,6,0.0,5.997
7493,US-2017-160836,20170911,CC-12475,OFF-PA-10004239,LOC00033,Standard Class,10.272,3,0.2,3.21
7494,US-2017-160836,20170911,CC-12475,FUR-TA-10002855,LOC00033,Standard Class,512.19,5,0.3,-65.853
7495,US-2017-160836,20170911,CC-12475,OFF-AP-10001626,LOC00033,Standard Class,1.556,2,0.8,-4.2012
7496,CA-2017-121048,20170714,TC-21295,OFF-BI-10004022,LOC00280,Standard Class,4.448,2,0.2,1.4456
7497,CA-2017-121048,20170714,TC-21295,FUR-FU-10003601,LOC00280,Standard Class,276.69,3,0.0,49.8042
7498,CA-2017-121048,20170714,TC-21295,OFF-FA-10000490,LOC00280,Standard Class,4.96,4,0.0,2.3312
7499,CA-2017-121048,20170714,TC-21295,OFF-AR-10004042,LOC00280,Standard Class,71.92,4,0.0,20.8568
7500,CA-2017-121048,20170714,TC-21295,FUR-FU-10002960,LOC00280,Standard Class,18.84,3,0.0,7.9128
7501,CA-2017-121048,20170714,TC-21295,TEC-AC-10000991,LOC00280,Standard Class,140.97,3,0.0,19.7358
7502,CA-2017-121048,20170714,TC-21295,TEC-PH-10004977,LOC00280,Standard Class,470.376,3,0.2,52.9173
7503,US-2017-120147,20170330,TB-21400,OFF-AR-10000817,LOC00002,Same Day,6.08,2,0.0,2.0672
7504,US-2017-120147,20170330,TB-21400,TEC-PH-10002447,LOC00002,Same Day,164.792,1,0.2,18.5391
7505,CA-2016-158043,20160131,JK-15325,OFF-EN-10003134,LOC00593,Second Class,23.36,2,0.0,11.68
7506,US-2017-106579,20170608,BW-11200,OFF-BI-10000309,LOC00302,Standard Class,12.176,4,0.8,-18.8728
7507,CA-2014-115889,20141102,SH-20395,TEC-PH-10001615,LOC00035,Standard Class,46.384,2,0.2,5.2182
7508,CA-2014-115889,20141102,SH-20395,OFF-ST-10003208,LOC00035,Standard Class,362.92,2,0.0,105.2468
7509,US-2017-161935,20170714,JL-15835,OFF-PA-10000605,LOC00048,Standard Class,9.248,2,0.2,3.3524
7510,US-2017-161935,20170714,JL-15835,TEC-PH-10000560,LOC00048,Standard Class,1889.946,9,0.4,-377.9892
7511,US-2017-161935,20170714,JL-15835,OFF-ST-10003455,LOC00048,Standard Class,62.04,5,0.2,4.653
7512,US-2017-161935,20170714,JL-15835,FUR-FU-10002937,LOC00048,Standard Class,396.92,5,0.2,148.845
7513,US-2017-161935,20170714,JL-15835,OFF-ST-10001837,LOC00048,Standard Class,239.456,7,0.2,17.9592
7514,US-2017-161935,20170714,JL-15835,OFF-AR-10004757,LOC00048,Standard Class,13.12,5,0.2,2.132
7515,US-2017-167920,20171209,JL-15835,OFF-BI-10004236,LOC00127,Second Class,29.36,2,0.0,13.5056
7516,US-2017-167920,20171209,JL-15835,OFF-AP-10000159,LOC00127,Second Class,214.9,5,0.0,62.321
7517,US-2017-167920,20171209,JL-15835,OFF-BI-10003274,LOC00127,Second Class,15.92,4,0.0,7.4824
7518,US-2017-167920,20171209,JL-15835,TEC-AC-10001013,LOC00127,Second Class,146.45,5,0.0,48.3285
7519,US-2017-167920,20171209,JL-15835,OFF-ST-10004963,LOC00127,Second Class,15.14,1,0.0,0.6056
7520,US-2017-167920,20171209,JL-15835,OFF-LA-10004409,LOC00127,Second Class,5.76,2,0.0,2.6496
7521,US-2017-167920,20171209,JL-15835,TEC-CO-10001046,LOC00127,Second Class,1399.98,2,0.0,629.991
7522,CA-2016-162383,20160905,MD-17350,OFF-BI-10002824,LOC00404,Standard Class,8.952,2,0.7,-7.46
7523,CA-2016-162383,20160905,MD-17350,OFF-BI-10001757,LOC00404,Standard Class,8.856,6,0.7,-6.4944
7524,CA-2016-162383,20160905,MD-17350,FUR-CH-10004477,LOC00404,Standard Class,85.246,2,0.3,-1.2178
7525,CA-2014-125731,20140910,CL-12565,OFF-EN-10003072,LOC00428,Standard Class,21.728,7,0.2,7.6048
7526,CA-2014-125731,20140910,CL-12565,FUR-CH-10003973,LOC00428,Standard Class,1487.04,5,0.2,148.704
7527,US-2017-106145,20170926,RA-19885,OFF-EN-10001028,LOC00010,Same Day,71.88,6,0.0,33.0648
7528,US-2017-106145,20170926,RA-19885,FUR-FU-10003829,LOC00010,Same Day,9.24,3,0.0,2.9568
7529,US-2017-106145,20170926,RA-19885,OFF-PA-10002245,LOC00010,Same Day,35.88,6,0.0,16.146
7530,US-2017-106145,20170926,RA-19885,OFF-BI-10002215,LOC00010,Same Day,17.04,3,0.2,5.538
7531,US-2017-106145,20170926,RA-19885,OFF-BI-10003925,LOC00010,Same Day,931.176,3,0.2,314.2719
7532,CA-2016-107146,20160617,LC-16885,FUR-FU-10002298,LOC00594,First Class,266.352,3,0.2,-13.3176
7533,CA-2016-107146,20160617,LC-16885,FUR-CH-10004853,LOC00594,First Class,483.136,4,0.2,54.3528
7534,US-2017-134642,20170225,SW-20245,FUR-CH-10002880,LOC00255,Standard Class,196.784,2,0.2,-22.1382
7535,US-2017-134642,20170225,SW-20245,FUR-BO-10004709,LOC00255,Standard Class,231.92,5,0.2,5.798
7536,US-2017-160143,20170331,HG-14965,OFF-SU-10004231,LOC00026,Standard Class,29.7,3,0.0,8.019
7537,CA-2017-103415,20171203,MV-17485,FUR-FU-10000820,LOC00017,Standard Class,13.592,2,0.6,-14.2716
7538,CA-2016-106460,20160219,GT-14710,OFF-PA-10001736,LOC00010,Second Class,70.88,2,0.0,33.3136
7539,US-2017-112347,20171202,BS-11380,OFF-ST-10003306,LOC00077,Standard Class,114.288,1,0.2,12.8574
7540,US-2017-112347,20171202,BS-11380,OFF-BI-10003707,LOC00077,Standard Class,36.624,8,0.7,-24.416
7541,US-2017-112347,20171202,BS-11380,FUR-BO-10003546,LOC00077,Standard Class,242.352,8,0.7,-363.528
7542,US-2017-112347,20171202,BS-11380,TEC-PH-10000213,LOC00077,Standard Class,49.616,2,0.2,4.9616
7543,US-2017-112347,20171202,BS-11380,FUR-FU-10001488,LOC00077,Standard Class,508.704,6,0.2,0.0
7544,US-2017-112347,20171202,BS-11380,TEC-PH-10004833,LOC00077,Standard Class,57.36,6,0.2,-14.34
7545,US-2017-112347,20171202,BS-11380,FUR-CH-10002335,LOC00077,Standard Class,906.68,5,0.2,68.001
7546,CA-2014-103492,20141010,CM-12715,TEC-PH-10001128,LOC00144,Standard Class,719.952,6,0.2,71.9952
7547,CA-2014-103492,20141010,CM-12715,TEC-PH-10004667,LOC00144,Standard Class,755.944,7,0.2,66.1451
7548,CA-2014-103492,20141010,CM-12715,OFF-BI-10004817,LOC00144,Standard Class,11.98,5,0.8,-19.168
7549,CA-2014-103492,20141010,CM-12715,OFF-BI-10004140,LOC00144,Standard Class,0.898,1,0.8,-1.5715
7550,CA-2016-136595,20160905,EM-13825,FUR-FU-10004671,LOC00067,First Class,21.204,3,0.6,-11.6622
7551,CA-2014-140396,20141120,KH-16330,OFF-EN-10002592,LOC00024,Standard Class,34.74,3,0.0,17.37
7552,CA-2014-140396,20141120,KH-16330,TEC-PH-10004447,LOC00024,Standard Class,833.94,6,0.0,216.8244
7553,CA-2014-140396,20141120,KH-16330,OFF-BI-10003669,LOC00024,Standard Class,12.96,3,0.2,4.536
7554,CA-2014-140396,20141120,KH-16330,OFF-PA-10000223,LOC00024,Standard Class,25.92,4,0.0,12.4416
7555,CA-2014-114181,20140510,AF-10885,FUR-BO-10004467,LOC00064,Second Class,349.965,7,0.5,-216.9783
7556,CA-2014-114181,20140510,AF-10885,OFF-AR-10000716,LOC00064,Second Class,22.32,5,0.2,5.301
7557,CA-2017-159506,20171127,JR-16210,OFF-PA-10003641,LOC00135,Standard Class,158.28,6,0.0,72.8088
7558,CA-2017-159506,20171127,JR-16210,OFF-BI-10004519,LOC00135,Standard Class,497.94,3,0.0,224.073
7559,US-2014-137155,20141101,DL-12925,OFF-AP-10002518,LOC00256,Standard Class,533.94,3,0.0,154.8426
7560,US-2014-137155,20141101,DL-12925,OFF-PA-10000806,LOC00256,Standard Class,167.94,3,0.0,82.2906
7561,US-2014-137155,20141101,DL-12925,FUR-FU-10003142,LOC00256,Standard Class,31.68,6,0.0,9.8208
7562,CA-2016-105746,20161230,BD-11605,FUR-CH-10000454,LOC00208,First Class,170.786,1,0.3,0.0
7563,US-2016-104815,20160903,RB-19570,FUR-BO-10003894,LOC00027,Standard Class,198.744,4,0.3,0.0
7564,CA-2017-157672,20171005,RB-19795,TEC-AC-10001714,LOC00077,First Class,63.824,2,0.2,13.5626
7565,US-2016-166660,20160130,TB-21250,FUR-CH-10001190,LOC00006,Second Class,435.168,4,0.2,-59.8356
7566,US-2016-166660,20160130,TB-21250,FUR-BO-10000468,LOC00006,Second Class,48.58,1,0.0,7.7728
7567,CA-2017-140802,20170421,KN-16390,TEC-AC-10001998,LOC00033,First Class,47.976,3,0.2,8.3958
7568,CA-2017-140802,20170421,KN-16390,OFF-PA-10001534,LOC00033,First Class,20.736,4,0.2,7.2576
7569,CA-2014-133830,20141205,RL-19615,OFF-AR-10003045,LOC00063,Standard Class,26.46,9,0.0,11.907
7570,CA-2014-133830,20141205,RL-19615,OFF-PA-10001363,LOC00063,Standard Class,49.12,4,0.0,23.0864
7571,CA-2014-133830,20141205,RL-19615,OFF-FA-10002280,LOC00063,Standard Class,15.0,3,0.0,7.2
7572,CA-2014-100916,20141021,FH-14275,OFF-ST-10003479,LOC00390,Standard Class,194.7,5,0.0,9.735
7573,CA-2014-100916,20141021,FH-14275,FUR-TA-10004607,LOC00390,Standard Class,591.32,4,0.0,112.3508
7574,CA-2014-100916,20141021,FH-14275,OFF-AR-10001022,LOC00390,Standard Class,2.84,1,0.0,0.8804
7575,CA-2015-129532,20151208,YS-21880,OFF-ST-10004186,LOC00002,Standard Class,221.96,2,0.0,4.4392
7576,CA-2015-129532,20151208,YS-21880,TEC-AC-10000865,LOC00002,Standard Class,236.0,4,0.0,40.12
7577,CA-2014-134726,20141102,SW-20755,TEC-AC-10000023,LOC00061,Second Class,41.94,2,0.0,15.0984
7578,CA-2014-134726,20141102,SW-20755,TEC-PH-10001750,LOC00061,Second Class,52.792,1,0.2,4.6193
7579,CA-2016-138597,20161218,PN-18775,FUR-CH-10004997,LOC00199,First Class,563.94,3,0.0,112.788
7580,CA-2015-123113,20151123,AT-10735,OFF-AP-10000275,LOC00093,Second Class,2625.12,8,0.0,735.0336
7581,CA-2015-123113,20151123,AT-10735,OFF-AR-10004999,LOC00093,Second Class,17.94,3,0.0,4.485
7582,CA-2015-169656,20150813,EJ-13720,OFF-ST-10003816,LOC00106,First Class,422.856,3,0.2,15.8571
7583,CA-2015-142734,20150416,DM-13345,FUR-CH-10003968,LOC00024,Standard Class,127.764,2,0.1,2.8392
7584,CA-2014-163223,20140321,KH-16690,TEC-PH-10000730,LOC00029,Standard Class,3499.93,7,0.0,909.9818
7585,CA-2014-163223,20140321,KH-16690,OFF-LA-10004409,LOC00029,Standard Class,14.4,5,0.0,6.624
7586,CA-2014-163223,20140321,KH-16690,OFF-PA-10000675,LOC00029,Standard Class,122.97,3,0.0,60.2553
7587,CA-2014-163223,20140321,KH-16690,OFF-AR-10001573,LOC00029,Standard Class,9.32,4,0.0,2.7028
7588,CA-2014-163223,20140321,KH-16690,OFF-BI-10001597,LOC00029,Standard Class,122.94,3,0.0,59.0112
7589,CA-2017-122945,20171116,MB-18085,FUR-FU-10001196,LOC00053,Standard Class,17.31,3,0.0,5.193
7590,CA-2015-139738,20150925,DK-12895,OFF-AR-10004602,LOC00229,Standard Class,128.744,7,0.2,12.8744
7591,CA-2016-158778,20160905,DB-13210,FUR-FU-10000260,LOC00064,Standard Class,58.248,9,0.2,11.6496
7592,CA-2016-158778,20160905,DB-13210,FUR-CH-10001146,LOC00064,Standard Class,71.246,2,0.3,-19.3382
7593,CA-2016-158778,20160905,DB-13210,OFF-AR-10000896,LOC00064,Standard Class,7.872,3,0.2,0.5904
7594,CA-2016-158778,20160905,DB-13210,FUR-CH-10000309,LOC00064,Standard Class,887.271,3,0.3,-63.3765
7595,CA-2017-119655,20170420,CV-12295,OFF-BI-10001989,LOC00152,Standard Class,146.86,7,0.0,70.4928
7596,CA-2017-119655,20170420,CV-12295,OFF-BI-10001036,LOC00152,Standard Class,36.56,4,0.0,18.28
7597,CA-2015-164567,20150615,GK-14620,TEC-PH-10002103,LOC00026,Standard Class,225.576,3,0.2,22.5576
7598,CA-2014-131947,20140917,JA-15970,OFF-AR-10001473,LOC00331,Standard Class,5.248,2,0.2,0.4592
7599,CA-2014-131947,20140917,JA-15970,OFF-AR-10000411,LOC00331,Standard Class,38.256,3,0.2,4.782
7600,CA-2014-131947,20140917,JA-15970,OFF-PA-10000246,LOC00331,Standard Class,40.24,5,0.2,13.078
7601,CA-2014-131947,20140917,JA-15970,TEC-MA-10004086,LOC00331,Standard Class,29.925,5,0.7,-21.945
7602,CA-2014-131947,20140917,JA-15970,OFF-PA-10003039,LOC00331,Standard Class,148.704,6,0.2,46.47
7603,CA-2014-131947,20140917,JA-15970,TEC-AC-10004633,LOC00331,Standard Class,55.92,10,0.2,16.776
7604,CA-2016-152520,20160708,TH-21115,OFF-PA-10000289,LOC00260,Standard Class,12.96,2,0.0,6.2208
7605,CA-2016-101791,20160527,BS-11665,FUR-FU-10003247,LOC00037,Standard Class,25.176,3,0.6,-33.3582
7606,CA-2016-101791,20160527,BS-11665,FUR-FU-10002191,LOC00037,Standard Class,5.584,2,0.6,-1.6752
7607,CA-2016-101791,20160527,BS-11665,OFF-ST-10001496,LOC00037,Standard Class,1297.368,9,0.2,97.3026
7608,CA-2017-121195,20171224,NS-18505,OFF-ST-10000585,LOC00078,First Class,264.32,2,0.2,19.824
7609,CA-2017-163209,20170503,MK-18160,OFF-PA-10001166,LOC00035,Standard Class,25.92,4,0.0,12.4416
7610,CA-2017-163209,20170503,MK-18160,OFF-AR-10003651,LOC00035,Standard Class,22.96,7,0.0,6.6584
7611,CA-2014-133354,20140222,SA-20830,OFF-PA-10001800,LOC00521,First Class,19.44,3,0.0,9.3312
7612,US-2015-130491,20150208,BH-11710,OFF-PA-10000791,LOC00592,First Class,9.54,2,0.0,4.293
7613,US-2015-130491,20150208,BH-11710,OFF-FA-10000134,LOC00592,First Class,5.81,1,0.0,1.8011
7614,US-2015-130491,20150208,BH-11710,OFF-AR-10001149,LOC00592,First Class,5.76,2,0.0,1.728
7615,CA-2015-113740,20150824,SC-20380,FUR-FU-10000010,LOC00046,Second Class,14.91,3,0.0,4.6221
7616,CA-2014-148425,20141130,RF-19345,OFF-BI-10000201,LOC00416,Standard Class,6.642,9,0.7,-4.428
7617,CA-2016-144309,20161210,CM-12235,OFF-PA-10001776,LOC00291,Standard Class,18.54,2,0.0,8.7138
7618,CA-2016-144309,20161210,CM-12235,OFF-BI-10003656,LOC00291,Standard Class,679.96,5,0.2,220.987
7619,CA-2017-151225,20171027,JM-15655,FUR-TA-10001539,LOC00004,First Class,189.576,1,0.2,9.4788
7620,CA-2017-151225,20171027,JM-15655,TEC-PH-10004100,LOC00004,First Class,71.96,5,0.2,7.196
7621,US-2014-144078,20141125,RB-19435,TEC-PH-10001580,LOC00026,Standard Class,539.92,5,0.2,47.243
7622,US-2014-144078,20141125,RB-19435,FUR-CH-10002335,LOC00026,Standard Class,725.344,4,0.2,54.4008
7623,US-2014-144078,20141125,RB-19435,OFF-AR-10004707,LOC00026,Standard Class,7.44,3,0.0,2.604
7624,CA-2014-124464,20140714,SS-20515,OFF-AP-10000576,LOC00286,Standard Class,39.48,1,0.0,11.0544
7625,CA-2015-136805,20150523,NM-18445,OFF-AP-10001394,LOC00152,Second Class,850.5,5,0.1,245.7
7626,CA-2015-136805,20150523,NM-18445,FUR-FU-10003724,LOC00152,Second Class,75.33,9,0.0,19.5858
7627,US-2015-159499,20151121,EM-14095,OFF-AP-10002867,LOC00052,Second Class,325.632,6,0.2,28.4928
7628,US-2015-159499,20151121,EM-14095,TEC-AC-10002718,LOC00052,Second Class,23.344,2,0.2,-1.459
7629,US-2015-159499,20151121,EM-14095,OFF-LA-10003121,LOC00052,Second Class,16.52,5,0.2,5.369
7630,CA-2014-162089,20140330,MP-17470,OFF-EN-10002230,LOC00231,First Class,335.72,5,0.2,113.3055
7631,CA-2014-162089,20140330,MP-17470,TEC-PH-10001819,LOC00231,First Class,251.944,7,0.2,88.1804
7632,CA-2014-162089,20140330,MP-17470,FUR-CH-10002304,LOC00231,First Class,127.302,7,0.3,-9.093
7633,US-2017-158526,20171229,KH-16360,FUR-CH-10002602,LOC00176,Second Class,1207.84,8,0.0,314.0384
7634,US-2017-158526,20171229,KH-16360,OFF-BI-10002414,LOC00176,Second Class,12.53,1,0.0,5.8891
7635,US-2017-158526,20171229,KH-16360,OFF-AR-10003696,LOC00176,Second Class,34.58,1,0.0,10.0282
7636,US-2017-158526,20171229,KH-16360,FUR-CH-10004495,LOC00176,Second Class,300.98,1,0.0,87.2842
7637,US-2017-158526,20171229,KH-16360,FUR-CH-10001270,LOC00176,Second Class,258.75,3,0.0,77.625
7638,CA-2017-104885,20170302,DB-13555,OFF-AR-10001615,LOC00286,Standard Class,59.52,3,0.0,15.4752
7639,CA-2017-104885,20170302,DB-13555,OFF-EN-10003286,LOC00286,Standard Class,57.96,7,0.0,27.2412
7640,CA-2017-104885,20170302,DB-13555,FUR-BO-10003660,LOC00286,Standard Class,441.96,2,0.0,101.6508
7641,CA-2017-104885,20170302,DB-13555,OFF-PA-10002764,LOC00286,Standard Class,68.04,6,0.0,33.3396
7642,US-2016-157490,20161006,LB-16795,TEC-MA-10001695,LOC00261,First Class,703.71,6,0.7,-938.28
7643,US-2016-157490,20161006,LB-16795,OFF-BI-10002824,LOC00261,First Class,17.904,4,0.7,-14.92
7644,US-2016-157490,20161006,LB-16795,OFF-BI-10002571,LOC00261,First Class,11.976,4,0.7,-9.1816
7645,US-2016-157490,20161006,LB-16795,TEC-AC-10001553,LOC00261,First Class,67.96,5,0.2,0.8495
7646,CA-2015-161452,20150405,CA-11965,FUR-CH-10003973,LOC00002,Standard Class,892.224,3,0.2,89.2224
7647,US-2014-115196,20140909,DL-12925,TEC-MA-10002073,LOC00255,Standard Class,1299.99,2,0.5,-571.9956
7648,CA-2016-138968,20160315,FC-14335,OFF-BI-10003529,LOC00095,First Class,4.544,2,0.2,1.6472
7649,CA-2016-138968,20160315,FC-14335,FUR-CH-10000309,LOC00095,First Class,1352.032,4,0.2,84.502
7650,CA-2015-101889,20151227,DB-13120,FUR-TA-10004154,LOC00369,Standard Class,1548.99,9,0.4,-464.697
7651,CA-2015-101889,20151227,DB-13120,OFF-EN-10003286,LOC00369,Standard Class,19.872,3,0.2,6.7068
7652,CA-2017-110821,20170807,CK-12205,TEC-AC-10001552,LOC00177,First Class,119.448,3,0.2,-13.4379
7653,CA-2017-110821,20170807,CK-12205,OFF-ST-10002790,LOC00177,First Class,118.16,2,0.2,-25.109
7654,CA-2015-121552,20150322,FW-14395,OFF-AR-10003217,LOC00365,Standard Class,19.56,4,0.0,5.4768
7655,CA-2015-107685,20151130,JM-15865,FUR-FU-10002813,LOC00122,Second Class,80.96,4,0.0,29.1456
7656,CA-2015-107685,20151130,JM-15865,OFF-PA-10003848,LOC00122,Second Class,25.92,4,0.0,12.4416
7657,US-2014-120740,20140415,PS-18970,OFF-AP-10000240,LOC00014,Same Day,106.96,2,0.0,31.0184
7658,US-2014-120740,20140415,PS-18970,FUR-FU-10004091,LOC00014,Same Day,187.76,4,0.0,76.9816
7659,CA-2017-155740,20170730,TC-21475,OFF-BI-10001071,LOC00347,First Class,76.776,4,0.7,-53.7432
7660,CA-2017-146493,20170601,CV-12805,OFF-BI-10003676,LOC00011,Standard Class,53.9,5,0.0,25.872
7661,CA-2014-105417,20140107,VS-21820,FUR-FU-10004864,LOC00144,Standard Class,76.728,3,0.6,-53.7096
7662,CA-2014-105417,20140107,VS-21820,OFF-BI-10003708,LOC00144,Standard Class,10.43,7,0.8,-18.2525
7663,US-2017-141509,20170929,SC-20575,OFF-AR-10002067,LOC00002,First Class,99.2,5,0.0,25.792
7664,CA-2017-139493,20170913,SG-20605,OFF-AR-10003158,LOC00197,Standard Class,15.92,5,0.2,2.786
7665,CA-2014-151967,20141022,NB-18580,FUR-FU-10000193,LOC00193,Standard Class,129.92,4,0.0,10.3936
7666,US-2016-140158,20161004,DR-12940,OFF-BI-10000977,LOC00260,Standard Class,30.4,1,0.0,13.984
7667,US-2016-140158,20161004,DR-12940,TEC-CO-10001449,LOC00260,Standard Class,5399.91,9,0.0,2591.9568
7668,US-2016-140158,20161004,DR-12940,OFF-ST-10000136,LOC00260,Standard Class,119.1,3,0.0,34.539
7669,CA-2015-130974,20151127,MA-17560,OFF-PA-10000743,LOC00290,Second Class,40.08,6,0.0,19.2384
7670,CA-2015-130974,20151127,MA-17560,OFF-PA-10001019,LOC00290,Second Class,59.94,3,0.0,28.1718
7671,CA-2015-130974,20151127,MA-17560,TEC-AC-10003095,LOC00290,Second Class,259.98,2,0.0,88.3932
7672,CA-2015-130974,20151127,MA-17560,FUR-BO-10002916,LOC00290,Second Class,170.98,1,0.0,32.4862
7673,CA-2015-130974,20151127,MA-17560,FUR-FU-10002506,LOC00290,Second Class,38.97,3,0.0,4.6764
7674,CA-2015-130974,20151127,MA-17560,OFF-PA-10003823,LOC00290,Second Class,154.9,5,0.0,69.705
7675,CA-2015-130974,20151127,MA-17560,FUR-TA-10004619,LOC00290,Second Class,446.068,4,0.3,0.0
7676,CA-2017-133487,20170506,TS-21655,OFF-AP-10001271,LOC00350,Second Class,152.94,3,0.0,41.2938
7677,CA-2014-142951,20141008,JG-15115,TEC-AC-10002331,LOC00044,Same Day,23.472,3,0.2,4.9878
7678,CA-2014-133592,20141231,KM-16375,OFF-PA-10003228,LOC00260,Standard Class,195.64,4,0.0,91.9508
7679,CA-2014-133592,20141231,KM-16375,OFF-PA-10002586,LOC00260,Standard Class,14.94,3,0.0,7.0218
7680,CA-2014-133592,20141231,KM-16375,TEC-AC-10002049,LOC00260,Standard Class,1687.8,4,0.0,742.632
7681,CA-2014-133592,20141231,KM-16375,FUR-BO-10000362,LOC00260,Standard Class,341.96,2,0.0,78.6508
7682,CA-2014-133592,20141231,KM-16375,FUR-CH-10004218,LOC00260,Standard Class,605.88,6,0.0,151.47
7683,CA-2015-120782,20150428,SD-20485,OFF-AP-10003779,LOC00375,First Class,186.732,1,0.1,41.496
7684,CA-2015-120782,20150428,SD-20485,OFF-BI-10003527,LOC00375,First Class,3812.97,3,0.0,1906.485
7685,CA-2015-116876,20150214,TT-21070,OFF-BI-10002897,LOC00145,Standard Class,26.424,9,0.2,9.5787
7686,CA-2015-116876,20150214,TT-21070,TEC-PH-10002584,LOC00145,Standard Class,625.99,1,0.0,187.797
7687,CA-2016-169838,20161125,BB-11545,FUR-TA-10001095,LOC00031,Standard Class,1568.61,9,0.0,329.4081
7688,CA-2016-169838,20161125,BB-11545,OFF-BI-10004002,LOC00031,Standard Class,17.3,1,0.0,8.304
7689,CA-2016-169838,20161125,BB-11545,TEC-AC-10004518,LOC00031,Standard Class,160.0,8,0.0,62.4
7690,US-2017-128951,20170715,RS-19420,OFF-AP-10002191,LOC00304,First Class,179.94,3,0.0,50.3832
7691,US-2017-128951,20170715,RS-19420,FUR-TA-10004575,LOC00304,First Class,872.94,3,0.0,157.1292
7692,US-2017-128951,20170715,RS-19420,OFF-PA-10003177,LOC00304,First Class,12.96,2,0.0,6.2208
7693,CA-2014-102330,20141229,AI-10855,OFF-LA-10003923,LOC00091,Standard Class,88.8,6,0.0,44.4
7694,CA-2014-102330,20141229,AI-10855,TEC-PH-10001051,LOC00091,Standard Class,319.968,4,0.2,35.9964
7695,CA-2016-118899,20160322,MC-17275,FUR-CH-10004754,LOC00006,Same Day,167.888,7,0.2,14.6902
7696,CA-2017-107958,20170702,AH-10120,OFF-PA-10000357,LOC00067,First Class,163.96,5,0.2,59.4355
7697,CA-2017-107958,20170702,AH-10120,OFF-BI-10001787,LOC00067,First Class,5.232,4,0.8,-8.1096
7698,CA-2017-151799,20171214,BF-11170,TEC-CO-10002313,LOC00129,Standard Class,1199.98,2,0.0,467.9922
7699,CA-2017-151799,20171214,BF-11170,OFF-ST-10002790,LOC00129,Standard Class,73.85,1,0.0,2.2155
7700,CA-2017-151799,20171214,BF-11170,OFF-SU-10001664,LOC00129,Standard Class,25.71,3,0.0,6.6846
7701,CA-2017-151799,20171214,BF-11170,OFF-FA-10001332,LOC00129,Standard Class,17.28,6,0.0,8.1216
7702,CA-2017-151799,20171214,BF-11170,FUR-TA-10003473,LOC00129,Standard Class,526.582,2,0.3,-52.6582
7703,CA-2016-114601,20160826,AA-10480,OFF-PA-10000605,LOC00152,Standard Class,11.56,2,0.0,5.6644
